index,pdb_id,center,plane_x,plane_y,plane_offset
1ZHI_p17,1ZHI,[-16.435724  26.844687 -18.540363],5.361953852249836,2.820768498234534,-36.02510272213321
1ZHI_p18,1ZHI,[-17.231947  26.11056  -19.55434 ],4.75854447946637,1.571522962720457,-36.55078825391339
1ZHI_p19,1ZHI,[-14.843174  25.497883  -7.351329],1.942661819218949,10.584860400902539,-28.437487158334662
1ZHI_p20,1ZHI,[-16.780724  26.314264 -19.290503],5.120397988521333,1.904661589859072,-36.280993371091746
1ZHI_p21,1ZHI,[  1.9938154   6.3148627 -35.981823 ],17.686628224301217,-23.703573849651683,-21.537598899431327
1ZHI_p22,1ZHI,[ 16.348923  24.712812 -13.41448 ],29.285619699832605,5.412189402037832,-13.077436370937582
1ZHI_p23,1ZHI,[-23.130972  19.866367  19.107481],-17.070922149209157,27.385376848123773,-15.919641415921737
1ZHI_p24,1ZHI,[  1.8043573   6.305284  -35.57291  ],17.377167044670344,-23.394565011338567,-21.428314795838237
1ZHI_p25,1ZHI,[-16.41243   26.539675 -18.015167],5.051809806167787,3.0311063334489403,-35.54659003812214
1ZHI_p26,1ZHI,[-16.554607  26.858444 -19.210302],5.517701233154335,2.3132726487479927,-36.45093310683607
1ZHI_p27,1ZHI,[-15.638948  27.850986 -19.780598],6.916944478656272,2.506346328364154,-36.842914146755675
1ZHI_p28,1ZHI,[-17.239796  26.325003 -18.921371],4.61455997933715,2.195962380861039,-36.36094357094724
1ZHI_p29,1ZHI,[ 11.64061   29.315048 -12.227705],27.05447499337668,9.259754600057992,-18.074981353299528
1ZHI_p30,1ZHI,[-15.901148  27.893793 -19.204536],6.509889965388381,2.9775473837227913,-36.72165538726668
1ZHI_p31,1ZHI,[-18.223043  24.651535 -17.328594],2.480543375131374,2.3568703773952406,-35.04782085415186
1ZHI_p32,1ZHI,[17.668531  24.758348  -7.3703465],28.15766602045893,10.098897191740623,-9.199616933447532
1ZHI_p33,1ZHI,[-16.606138  26.644178 -19.037579],5.316655686774171,2.3098234643650555,-36.25608043570344
1ZHI_p34,1ZHI,[-17.013716  26.505825 -19.483015],5.086383089934134,1.8783912894750654,-36.636232442735036
1ZHI_p35,1ZHI,[  1.3897884   7.177977  -36.020515 ],17.592100993383216,-23.183324988375844,-22.449584577790752
1ZHI_p36,1ZHI,[-16.6823    26.87897  -19.857203],5.660787817488122,1.827843652325353,-36.87412524678137
1ZHI_p37,1ZHI,[-16.331335  26.897282 -19.28204 ],5.743646909180373,2.282742196686819,-36.38369057475637
1ZHI_p38,1ZHI,[-16.687292  26.685816 -18.917517],5.224747210024902,2.4288803696437307,-36.26669948461788
1ZHI_p39,1ZHI,[-16.251492  26.793701 -18.869947],5.610979621196857,2.534293581828651,-36.05804477611633
1ZHI_p40,1ZHI,[ 17.899382  22.716736 -12.279291],29.244558024570342,5.0148742094852246,-10.335657136252234
1ZHI_p41,1ZHI,[-16.431614  26.986023 -18.297234],5.3387155024974415,3.0982016158075982,-35.985155321524644
1ZHI_p42,1ZHI,[-17.260372  26.514395 -18.767195],4.625316443445383,2.4354731850942004,-36.41175780633247
1ZHI_p43,1ZHI,[-16.404732  26.742043 -18.574913],5.3542748638909154,2.728728685874997,-35.96060692300186
1ZHI_p44,1ZHI,[-16.967257  26.544554 -19.125732],5.010001783060324,2.178399852247366,-36.447897596543775
1ZHI_p45,1ZHI,[-16.794119  26.445002 -18.865438],5.011167301968815,2.3155408076534156,-36.14985191200378
1ZHI_p46,1ZHI,[-15.852957  27.400341 -19.839914],6.563476413696171,2.173438253465146,-36.71394946815906
1ZHI_p47,1ZHI,[-12.605223    26.680124     0.62546444],1.358780819653088,17.485326975907864,-23.738764249972967
1ZHI_p48,1ZHI,[-15.603212  28.266306 -19.456554],7.011705717079757,3.0207427878402893,-36.91494150300132
1ZHI_p49,1ZHI,[  0.45545483   6.767326   -36.81612   ],16.93957023240404,-24.05813769624308,-23.144931119134238
1ZHI_p50,1ZHI,[ 16.352264  23.62417  -13.9327  ],28.99448627995295,4.319047004752024,-12.660320354556404
1ZHI_p51,1ZHI,[-16.098188  27.702053 -19.872997],6.509811204684527,2.3402262255961035,-37.062611200911036
1ZHI_p52,1ZHI,[ 14.81167   25.687338 -14.305884],28.792912484101528,5.346330304722557,-15.042213315893093
1ZHI_p53,1ZHI,[-16.474716  26.460194 -18.820082],5.261939362798792,2.3601752395493762,-35.95128893748024
1ZHI_p54,1ZHI,[-16.439163  27.535467 -19.05607 ],5.856554092218592,2.863594909761147,-36.72985796703726
1ZHI_p55,1ZHI,[  2.5688963   7.0550485 -36.86197  ],18.809612201726008,-23.910102810808805,-22.12878647890914
1ZHI_p56,1ZHI,[ 16.488638  24.319004 -14.097995],29.475995599511485,4.634488780846654,-13.104571711313676
1ZHI_p57,1ZHI,[-16.375612  26.909807 -19.27249 ],5.709566419862128,2.2980842051060186,-36.41218103960434
1ZHI_p58,1ZHI,[-16.548515  27.06773  -18.7531  ],5.447513450513191,2.7989776483827455,-36.34122228319134
1ZHI_p59,1ZHI,[ 17.338017  22.067429 -13.466508],28.934393149248997,3.686183864750904,-10.86913073418571
1ZHI_p60,1ZHI,[ 15.910833  24.575874 -14.705069],29.342241679786273,4.330374194713807,-13.915745705144499
1ZHI_p61,1ZHI,[-3.312157   1.7016503 -1.2969041],-1.4684377193496143,0.0850565865505984,-3.6584714482791236
1ZHI_p62,1ZHI,[ 16.835869  24.165882 -13.26769 ],29.3855456473674,5.17674747054312,-12.375739405507815
1ZHI_p63,1ZHI,[ 62.43994   77.87517  117.901085],42.226528171064494,140.48621481039086,48.42001434756788
1ZHI_p64,1ZHI,[-16.625988  27.171446 -18.323137],5.272147243209993,3.1964105460970216,-36.22755501202063
1ZHI_p65,1ZHI,[ 16.074688  24.323284 -13.779823],29.022875109774645,4.882403569417076,-13.180900450995384
1ZHI_p66,1ZHI,[-16.42137   26.672546 -19.407066],5.61613857361084,2.043170441360316,-36.35938377911066
1ZHI_p67,1ZHI,[-17.106104  25.894    -18.88407 ],4.518068732260628,1.9500277231416596,-35.993201004095205
1ZHI_p68,1ZHI,[-16.30977   26.711294 -18.852236],5.520201704807799,2.4954241341278616,-36.030665996058765
1ZHI_p69,1ZHI,[ 16.59787   23.733295 -13.951721],29.250543794673977,4.37393497859589,-12.596964210606156
1ZHI_p70,1ZHI,[-16.603443  26.641685 -19.696175],5.560228639546397,1.8007121082322541,-36.595550715063325
1ZHI_p71,1ZHI,[  2.2166483   6.892644  -36.54424  ],18.33281024139201,-23.768756980089048,-22.06485352214594
1ZHI_p72,1ZHI,[ 16.779797  22.901901 -13.750584],28.95484977698714,3.99908375687503,-11.864283130625147
1ZHI_p73,1ZHI,[-15.488446   14.533549   -1.8310078],-5.4978008407168115,7.851283241375013,-19.04206259026794
1ZHI_p74,1ZHI,[-16.270163  27.330679 -19.978752],6.2430419879678904,2.022052145858685,-36.98338120342707
1ZHI_p75,1ZHI,[  2.4049048   6.6701503 -36.09618  ],18.22245146939004,-23.565272836943727,-21.583069311648128
1ZHI_p76,1ZHI,[-16.98036   26.464838 -17.377022],4.319973921920727,3.475175755110615,-35.49566389059988
1ZHI_p77,1ZHI,[ 17.265743  22.150635 -14.064187],29.132498688648877,3.2786321822888675,-11.274128106314278
1ZHI_p78,1ZHI,[-16.026356  26.35187  -15.974074],4.531834378797437,4.484309987939891,-34.14366136754059
1ZHI_p79,1ZHI,[-17.474318  25.420399 -18.107443],3.7207342517463893,2.246679035904603,-35.50403516950126
1ZHI_p80,1ZHI,[-16.648252  26.430738 -18.998459],5.172854533207174,2.203943609991123,-36.12580666007184
1ZHI_p81,1ZHI,[ 16.443438   23.803658  -13.3523245],28.93512864715072,4.880679832358321,-12.41864003936415
1ZHI_p82,1ZHI,[-16.651737  26.310385 -18.314512],4.86461250614767,2.6542998761118417,-35.69633464071366
1ZHI_p83,1ZHI,[ 16.424248  23.922644 -13.924208],29.182994345067414,4.515809520298159,-12.80205704787981
1ZHI_p84,1ZHI,[-15.586616  28.048029 -19.415733],6.913046826024153,2.9130913594855077,-36.7468217659697
1ZHI_p85,1ZHI,[-16.788456  26.509836 -19.433725],5.2538865353595385,1.918930893751519,-36.48297883157259
1ZHI_p86,1ZHI,[-16.178148  27.226955 -18.102072],5.581010806106905,3.4021429327154533,-35.888749474175846
1ZHI_p87,1ZHI,[ 16.304121  24.17847  -13.842825],29.16887225534361,4.741563525391913,-12.990037646754523
1ZHI_p88,1ZHI,[ 17.001278  24.197836 -12.759457],29.3476622416698,5.588762717817662,-12.035900687105558
1ZHI_p89,1ZHI,[-16.217829  27.407269 -19.096931],5.995186044536554,2.750405365880481,-36.54260741442788
1ZHI_p90,1ZHI,[-16.892294  26.79275  -19.032166],5.1472353242235265,2.408679659661229,-36.51203341046722
1ZHI_p91,1ZHI,[ 16.586275  23.68841  -13.12804 ],28.917832608301424,4.980068336893019,-12.14695868136965
1ZHI_p92,1ZHI,[-15.53929   27.98693  -19.230785],6.856380201379,3.0166766226792663,-36.58484218582322
1ZHI_p93,1ZHI,[-18.082     25.048592 -16.895447],2.6129590093798085,2.9437049234518455,-34.99076837125253
1ZHI_p94,1ZHI,[-16.201408  27.34805  -19.354227],6.076956186127653,2.5143893403493087,-36.62971465565363
1ZHI_p95,1ZHI,[  1.0848422   7.3076396 -36.33688  ],17.51739765245461,-23.344485026033365,-22.871885136120444
1ZHI_p96,1ZHI,[-16.47895   27.107393 -18.821495],5.54713478798158,2.7715486720133815,-36.36156050228188
1ZHI_p97,1ZHI,[17.06288   25.389135  -6.3275146],27.560183686145386,11.304519613232598,-9.40380820288286
1ZHI_p98,1ZHI,[-16.364723  26.841595 -19.205452],5.663404460022956,2.3062721632509837,-36.3281121018856
1ZHI_p99,1ZHI,[-18.97065    8.571688 -11.757578],-7.3395239324006765,-3.5977750580129637,-22.467474847240727
1ZHI_p100,1ZHI,[-16.099653  27.385157 -18.717833],5.942223814133056,3.028451885315591,-36.26322328063386
1ZHI_p101,1ZHI,[-16.836039  26.118666 -19.070457],4.907151404817615,1.949575510827649,-36.07545252006537
1ZHI_p102,1ZHI,[-17.461212  25.470118 -18.805233],4.010479542166148,1.7406389313927817,-35.89072094732042
1ZHI_p103,1ZHI,[ 16.327997  24.126673 -14.326001],29.343197234931903,4.336210716169019,-13.195006587068162
1ZHI_p104,1ZHI,[ 16.683998  24.22478  -12.971215],29.17864753769409,5.442749793678651,-12.346301049967058
1ZHI_p105,1ZHI,[-16.487328  27.198702 -18.749218],5.554336326041369,2.885437599828867,-36.38623557696321
1ZHI_p106,1ZHI,[-16.877743  26.322912 -18.753893],4.84748759291881,2.323691270056943,-36.06334348364464
1ZHI_p107,1ZHI,[-16.499805  26.751324 -19.11198 ],5.478542536172462,2.3207725108416835,-36.30074787126395
1ZHI_p108,1ZHI,[-17.090157  25.60111  -18.401518],4.2230258008202295,2.135229253785623,-35.54874159799663
1ZHI_p109,1ZHI,[-16.9294    26.781822 -19.468754],5.272827441594615,2.0652751402478566,-36.75370574658623
1ZHI_p110,1ZHI,[-15.299952  27.176304 -12.910053],4.363671290551454,7.3708990864850445,-32.64870151028056
1ZHI_p111,1ZHI,[-17.241581  25.465378 -18.331158],4.013094591950086,2.1029468309559265,-35.514245336265894
1ZHI_p112,1ZHI,[ 15.637618  24.73295  -13.716027],28.825016233057834,5.192647231385076,-13.657898397125374
1ZHI_p113,1ZHI,[  2.465446   6.705156 -36.36856 ],18.387737355152968,-23.75286385302416,-21.711802076430615
1ZHI_p114,1ZHI,[-17.792952  24.976091 -18.850483],3.536422992612092,1.3909241400137966,-35.79516768169134
1ZHI_p115,1ZHI,[-15.499988  28.400543 -19.322464],7.106353922091062,3.209624492178361,-36.8699897434467
1ZHI_p116,1ZHI,[-16.871832  26.289608 -18.505981],4.746208889039404,2.493510148292439,-35.91001908380014
1ZHI_p117,1ZHI,[-16.504515  26.96796  -19.56156 ],5.736671459769161,2.1123842340210195,-36.67360025490948
1ZHI_p118,1ZHI,[-17.040453  26.093102 -18.81216 ],4.633819640156433,2.1323303425976134,-36.04310282424439
1ZHI_p119,1ZHI,[  1.828807    6.8880935 -35.86576  ],17.76441090882753,-23.24881289975161,-21.933116309737994
2A1A_p0,2A1A,[17.272291  6.419898 34.716854],-15.573334795485403,8.817093330609392,34.99338615097793
2A1A_p1,2A1A,[-22.410603   7.890887  20.38955 ],-29.502151635390128,9.288820573056933,-4.855491822397269
2A1A_p2,2A1A,[-15.938245  11.770884   9.229297],-16.574986123627138,12.383831955747858,-7.047823842962201
2A1A_p3,2A1A,[-22.634735   7.1806    19.734354],-29.1755972151018,8.534717204990093,-5.411111791601396
2A1A_p4,2A1A,[-16.793049  -8.73598   18.878378],-25.678569667195653,-7.402867022113942,-0.7249909991105108
2A1A_p5,2A1A,[-4.7796435 13.758364  31.54588  ],-26.66580434707627,15.91744249809223,15.583642181227871
2A1A_p6,2A1A,[-19.358652  11.269612  22.598154],-29.098372036304816,12.812868317910933,-1.2463129595048585
2A1A_p7,2A1A,[-22.804716    7.1863637  19.895805 ],-29.407535608006544,8.551687185678741,-5.441276295095428
2A1A_p8,2A1A,[-11.927383  16.444902  28.617197],-28.77524244756143,18.39395090000682,8.080174117599539
2A1A_p9,2A1A,[-22.745659    7.2793646  20.300674 ],-29.678168827401105,8.672600403881223,-5.14430233421614
2A1A_p10,2A1A,[-22.635939    6.3739357  20.239548 ],-29.61032306461659,7.76511257641003,-5.058051139409629
2A1A_p11,2A1A,[-22.734507   7.101155  20.186552],-29.592497910296224,8.486890340050882,-5.1997936370411715
2A1A_p12,2A1A,[-19.01446   -4.856852  18.84486 ],-26.847897925755333,-3.5354475461263264,-2.6378844383212345
2A1A_p13,2A1A,[23.007687   5.7743707 30.933517 ],-9.058202199413792,7.9101961700402885,37.08041488763694
2A1A_p14,2A1A,[20.189423   5.3206925 32.55817  ],-12.119927360719926,7.570523474101033,35.940943650287146
2A1A_p15,2A1A,[26.659082   6.1164865 27.585966 ],-4.1440353451139345,8.01884006078009,37.78397415392684
2A1A_p16,2A1A,[-23.090548   2.758989  19.703133],-29.677694252027138,4.121627089638722,-5.589769089882915
2A1A_p17,2A1A,[ 6.648499  9.600606 36.00103 ],-23.109968203467098,12.07935719186973,27.43112671202772
2A1A_p18,2A1A,[26.301394   3.6822226 23.88558  ],-1.6407531631888879,5.333296009657662,35.280402805218884
2A1A_p19,2A1A,[-21.943819   6.920177  19.659166],-28.694776590345914,8.269698364694204,-4.911697142969077
2A1A_p20,2A1A,[-22.613123    6.2399673  19.867264 ],-29.315333606257195,7.605595516717159,-5.269235706174382
2A1A_p21,2A1A,[-22.485304    7.5636353  20.475615 ],-29.633523282521192,8.968341660840569,-4.84473178477738
2A1A_p22,2A1A,[-22.573452   7.877515  20.267557],-29.511505683157942,9.267002872678239,-5.058019124382045
2A1A_p23,2A1A,[-22.467884   7.057694  20.457747],-29.63594630089897,8.462381779800893,-4.8202749685126385
2A1A_p24,2A1A,[-22.279942    7.5768533  20.095583 ],-29.20923181869107,8.955116569202813,-4.925813520552738
2A1A_p25,2A1A,[-22.889345    7.6920104  20.211542 ],-29.67786901779964,9.07805407990019,-5.329974400022649
2A1A_p26,2A1A,[-18.300673  16.685453  18.940042],-25.310184586286102,17.96138696552612,-2.971081521636532
2A1A_p27,2A1A,[-22.516928   6.286895  20.24826 ],-29.546519532808908,7.678887637701355,-4.956512964364926
2A1A_p28,2A1A,[-22.561634    7.8331976  19.82504  ],-29.164348959952473,9.192039217482609,-5.325950133374981
2A1A_p29,2A1A,[-4.658949 12.290692 31.596254],-26.707492862669454,14.456820609594725,15.773404989355388
2A1A_p30,2A1A,[-22.601412    7.0783334  19.896772 ],-29.285593510737208,8.443985272116278,-5.278382021981326
2A1A_p31,2A1A,[ 2.2524385 12.143826  35.376667 ],-25.26908677855705,14.573036297227667,23.519232718146924
2A1A_p32,2A1A,[-22.496342    7.0629244  20.344894 ],-29.56641576955706,8.459756676904396,-4.913716946454615
2A1A_p33,2A1A,[-22.392918    6.4611783  20.147839 ],-29.381119927489486,7.845770730443857,-4.931397134724021
2A1A_p34,2A1A,[-22.121014   7.623234  20.176525],-29.1688465570696,9.007010186251673,-4.753659662964539
2A1A_p35,2A1A,[29.922426   1.5610352 15.609018 ],6.931781880255092,2.642040960539581,32.96058071941115
2A1A_p36,2A1A,[-23.106453   7.095458  20.01721 ],-29.69700508496555,8.469438574463032,-5.5945428507607025
2A1A_p37,2A1A,[33.846123   4.4754515 15.17009  ],9.908174504614246,5.518906458997789,35.596222517320065
2A1A_p38,2A1A,[-21.88673    8.247836  20.412249],-29.169339585555182,9.646484393905508,-4.450914152165009
2A1A_p39,2A1A,[30.608501  10.321929  -0.3906693],20.205296991961408,10.269821886454006,23.018513673972873
2A1A_p40,2A1A,[-10.96923   13.055226  28.84735 ],-28.530054555639367,15.028465386996032,9.116669546706953
2A1A_p41,2A1A,[-21.974417    7.5078263  20.39825  ],-29.253796460290616,8.907291013175541,-4.49518081770288
2A1A_p42,2A1A,[-22.897654    7.0504365  20.309048 ],-29.793044788493585,8.444807742694554,-5.246745439882717
2A1A_p43,2A1A,[28.659042  5.129487 25.17221 ],-1.0671484863797067,6.866478173024678,37.855054400753524
2A1A_p44,2A1A,[-22.51092    5.618512  20.726946],-29.948748646386125,7.045388238210662,-4.620653797260811
2A1A_p45,2A1A,[-22.53045     6.3124957  19.779902 ],-29.191638577780996,7.671877099153679,-5.263447434991739
2A1A_p46,2A1A,[-22.338575    6.5604987  20.02999  ],-29.250322132430536,7.936660823804137,-4.967962457562307
2A1A_p47,2A1A,[-22.363605   7.54845   19.857191],-29.0793635365959,8.910214438866618,-5.1397179625751654
2A1A_p48,2A1A,[-22.593624    6.1408534  19.769533 ],-29.2327984888133,7.499929230154257,-5.311397828143192
2A1A_p49,2A1A,[-22.895529    6.9528484  19.831526 ],-29.427823866046033,8.314269288586264,-5.5419207732272735
2A1A_p50,2A1A,[10.422663  8.320793 35.468452],-20.38157244107048,10.765626220679664,30.076091681698145
2A1A_p51,2A1A,[-11.666283  14.97804   28.953249],-28.948971147918055,16.953989466499113,8.558838960660703
2A1A_p52,2A1A,[-22.366951   9.039936  20.062134],-29.159582171372712,10.412337241587108,-5.078599529422967
2A1A_p53,2A1A,[-22.682713   8.00856   20.0745  ],-29.42427403745419,9.384314412578645,-5.270176581464882
2A1A_p54,2A1A,[-22.038235    7.1338964  20.422026 ],-29.332651120026185,8.535917437044613,-4.513214880640997
2A1A_p55,2A1A,[-22.318554   7.60152   20.022482],-29.175801621154466,8.974643411021532,-5.0029124925907755
2A1A_p56,2A1A,[-4.827158 10.705149 24.595581],-21.48755288851064,12.388584703820166,11.29833043006415
2A1A_p57,2A1A,[-22.64547    4.501184  19.691053],-29.293204012391396,5.858770161231178,-5.329030734021021
2A1A_p58,2A1A,[-8.43309  14.419175 32.132584],-29.393071482222613,16.6174303738677,13.093542210566826
2A1A_p59,2A1A,[-22.454407    7.5096083  20.161234 ],-29.373880859629843,8.892596694197675,-5.0166540172962035
2A1A_p60,2A1A,[20.589033  13.982304   1.0691503],12.940708334646839,14.02279941572571,16.014223736179673
2A1A_p61,2A1A,[-22.538088    7.6299486  19.97178  ],-29.273843743077936,8.99947965188962,-5.206246786769954
2A1A_p62,2A1A,[-22.199516   8.737048  19.819483],-28.88248540428471,10.093318141709513,-5.088557554028333
2A1A_p63,2A1A,[-22.687365   6.579602  20.55933 ],-29.878950986925645,7.992505284718029,-4.905291728286322
2A1A_p64,2A1A,[-22.380033    6.8548336  19.719074 ],-29.02033380375977,8.208676394995923,-5.209069953759102
2A1A_p65,2A1A,[-22.879477    6.6498594  19.973299 ],-29.543587430828566,8.02186567676241,-5.426774855868448
2A1A_p66,2A1A,[-22.656416   6.74425   19.729761],-29.20924977255707,8.099102692256231,-5.411639947858151
2A1A_p67,2A1A,[-22.306631   7.563817  20.432053],-29.486901385465366,8.965495472439937,-4.733756285066641
2A1A_p68,2A1A,[-22.827066    4.9405766  20.105177 ],-29.704452833456827,6.3258806943197605,-5.227918606674363
2A1A_p69,2A1A,[22.535507   5.4898787 31.60255  ],-9.889159350225764,7.672887806783481,37.14889316307668
2A1A_p70,2A1A,[-22.854704    4.2751074  19.058102 ],-28.948351101228358,5.589251921817908,-5.880350828040558
2A1A_p71,2A1A,[-22.464703    6.7764964  20.29398  ],-29.52248375751279,8.170482815398556,-4.908722756784298
2A1A_p72,2A1A,[-22.29288     7.1022058  20.341888 ],-29.43336926885848,8.498734162569416,-4.759676439640461
2A1A_p73,2A1A,[-22.197105   7.334809  19.914305],-29.029774940890604,8.701059050294955,-4.965299522372806
2A1A_p74,2A1A,[-22.972115    6.2114525  20.074091 ],-29.703666741372874,7.591523468207873,-5.415744814421737
2A1A_p75,2A1A,[-22.782223    6.5833726  19.873316 ],-29.408405547121237,7.948591061375046,-5.411538928426312
2A1A_p76,2A1A,[-23.176765    6.8179064  20.169802 ],-29.874352272063387,8.203162666251224,-5.540615957296176
2A1A_p77,2A1A,[-2.6464388 11.007653  33.23767  ],-26.773338434991157,13.290957244998888,18.424265426350154
2A1A_p78,2A1A,[-14.590112  14.704753  25.89431 ],-28.447205848800373,16.468776294068558,4.376331505750516
2A1A_p79,2A1A,[-22.705885    6.2830625  20.244535 ],-29.663285033086858,7.674805683288588,-5.105114945386555
2A1A_p80,2A1A,[-22.772928    7.0214972  19.727667 ],-29.266347029898366,8.37553423563466,-5.515424071051927
2A1A_p81,2A1A,[-22.635645   6.447704  19.637856],-29.141045614239655,7.796886546706294,-5.440470264346681
2A1A_p82,2A1A,[-22.48035    6.630325  19.961708],-29.283394359311714,8.001572783911625,-5.123945980694675
2A1A_p83,2A1A,[-22.875938    6.5915484  20.197872 ],-29.71809038042154,7.979302839354528,-5.279863645503256
2A1A_p84,2A1A,[-22.457556    7.1039333  20.065535 ],-29.323740691962062,8.481251801014372,-5.0616180989686645
2A1A_p85,2A1A,[26.200853   5.0928845 27.952328 ],-4.77200702005157,7.023173994737615,37.70487643183566
2A1A_p86,2A1A,[22.877293  5.165699 30.679995],-8.977424145736606,7.285377093818927,36.84624901622994
2A1A_p87,2A1A,[-22.963608    6.3568964  19.825209 ],-29.498066513401383,7.71931914905369,-5.572478662753564
2A1A_p88,2A1A,[-23.362005   5.05789   19.76693 ],-29.77479520791908,6.419403257728814,-5.860878850141916
2A1A_p89,2A1A,[-22.69224    4.683063  19.614822],-29.254044446927367,6.034911623511097,-5.421330827145181
2A1A_p90,2A1A,[-21.498024   8.306449  20.350965],-28.87311143283691,9.700696508303187,-4.190926586658893
2A1A_p91,2A1A,[-22.809721    6.3816066  20.495466 ],-29.917586408333907,7.790550479472228,-5.03167735078397
2A1A_p92,2A1A,[-22.726963    6.8381896  19.734716 ],-29.252613771012438,8.19315971995706,-5.467308347433799
2A1A_p93,2A1A,[-21.86297    8.854829  19.663002],-28.542451512642597,10.199939105573979,-4.93161607292187
2A1A_p94,2A1A,[-22.194248   8.078599  20.048326],-29.091515119081382,9.452364945835642,-4.911249702558518
2A1A_p95,2A1A,[-22.96893    7.094572  20.108765],-29.680898399434923,8.47491752716065,-5.430206771324056
2A1A_p96,2A1A,[-22.537727    7.6494617  20.24907  ],-29.486914124193117,9.038216319810084,-5.031976174319613
2A1A_p97,2A1A,[10.994004  8.750903 34.78736 ],-19.47077238382617,11.147362452073017,30.070453015239387
2A1A_p98,2A1A,[-22.553286   5.551617  20.231894],-29.5964458266408,6.944250314097705,-4.962707099470692
2A1A_p99,2A1A,[-22.418493    7.3769283  20.05999  ],-29.280061896444945,8.753201400432383,-5.046837443323843
2A1A_p100,2A1A,[-22.439438    7.0306153  19.797516 ],-29.109053432718984,8.389484567714812,-5.213361217498617
2A1A_p101,2A1A,[-22.224579   7.480084  20.026108],-29.125743103864778,8.853752892273969,-4.922471092116115
2A1A_p102,2A1A,[-23.104284    6.5349464  20.418512 ],-30.036033453453253,7.9381715255708665,-5.315192560811454
2A1A_p103,2A1A,[-22.918947   7.40645   19.9422  ],-29.503751826673916,8.774465418759547,-5.510206487036152
2A1A_p104,2A1A,[11.235296  8.764963 35.53503 ],-19.89545817982307,11.213349253382374,30.728264870542436
2A1A_p105,2A1A,[26.325924   3.6230342  9.657237 ],9.370336585311392,4.2854234506274445,26.33011237422212
2A1A_p106,2A1A,[-22.470915    6.9676046  20.275234 ],-29.501628224247874,8.359826222203981,-4.933751900708137
2A1A_p107,2A1A,[ 5.9023075  9.374858  32.4892   ],-20.87907933210916,11.61009330929305,24.648388025086458
2A1A_p108,2A1A,[-22.883688   7.533352  20.127954],-29.618222532456002,8.913970094798563,-5.371328501400884
2A1A_p109,2A1A,[-22.686037   8.10595   20.37504 ],-29.65345439630902,9.502355809265936,-5.087520264568991
2A1A_p110,2A1A,[-22.708242   6.981196  20.040562],-29.46950333825363,8.357075609539761,-5.2662285545235745
2A1A_p111,2A1A,[-22.674486    6.8488655  20.018488 ],-29.438229158261993,8.223531086408912,-5.248176945042888
2A1A_p112,2A1A,[-22.004492   -2.3676498  20.351387 ],-29.76840116349689,-0.9475646626446281,-4.1142202507550225
2A1A_p113,2A1A,[-22.586926   6.76089   20.240208],-29.559013794366994,8.151177154375343,-5.036653480480338
2A1A_p114,2A1A,[ 9.237709  8.315399 35.61953 ],-21.24765012318156,10.770744697972399,29.253381524522002
2A1A_p115,2A1A,[-22.165575   8.060679  20.075842],-29.095625925527425,9.436400970872935,-4.870893646292033
2A1A_p116,2A1A,[10.776359  -2.1693027 -1.6639661],7.9811213812960675,-2.2796983302998886,7.396569817869773
2A1A_p117,2A1A,[-6.9000793 14.732679  29.757517 ],-26.57121154439733,16.76511655240038,12.770053794567385
2A1A_p118,2A1A,[-11.723413 -15.909102  16.90846 ],-21.337594839636655,-14.69554932209718,2.2763730699165547
2A1A_p119,2A1A,[-14.949048  13.401936  24.928679],-27.997796452637864,15.102000451903226,3.5465319067439673
2A9K_p0,2A9K,[-26.818472  -2.969456   8.110749],-20.01202711912446,-1.087176318795321,-19.803261980721448
2A9K_p1,2A9K,[-25.951376 -10.738644   5.91321 ],-19.425682023976456,-9.150717932310602,-19.043783593878437
2A9K_p2,2A9K,[ 38.062946  46.632664 -11.840215],23.968298125343264,42.82106725537386,36.816583948342675
2A9K_p3,2A9K,[-26.460989   -1.8083355   9.697114 ],-19.109236271044214,0.3982853397294636,-20.788614569581533
2A9K_p4,2A9K,[-26.656054   -1.8451055   8.67575  ],-19.731082360681494,0.13481454806367424,-19.997111271418085
2A9K_p5,2A9K,[-26.819878   -3.2636006   8.949793 ],-19.612444842940302,-1.1869302162574784,-20.591234233950207
2A9K_p6,2A9K,[-26.472235   -3.2930462   7.914011 ],-19.75776982660725,-1.4464740610334597,-19.539528883728345
2A9K_p7,2A9K,[-26.738934   -2.6514907   9.08045  ],-19.544415101467454,-0.561096375953015,-20.546448812096227
2A9K_p8,2A9K,[-26.406443   -3.2890105   9.441781 ],-19.02384221287891,-1.1020544939368861,-20.836121034485707
2A9K_p9,2A9K,[-26.524519   -2.7710001   8.873202 ],-19.432915750773155,-0.7237882256657204,-20.292860558218813
2A9K_p10,2A9K,[-27.96734    -1.6074005   6.8077517],-21.749862701560218,-0.04976889842122058,-18.922007348805927
2A9K_p11,2A9K,[-26.63953    -3.8124096   8.02924  ],-19.80337933426943,-1.9270948567146824,-19.81868328964327
2A9K_p12,2A9K,[-26.886751   -3.6075714   8.340657 ],-19.90666973038908,-1.6580045166527404,-20.160705676550823
2A9K_p13,2A9K,[-26.969566  -3.67394    7.02114 ],-20.557358607955127,-2.016777116299789,-19.065135267793472
2A9K_p14,2A9K,[-26.639498   -3.1873348   9.368441 ],-19.274248982737426,-1.0192809002970997,-20.85794861901344
